Time [s],Channel 0,Channel 1,Channel 2
3.356656480,0,0,1
3.356656960,0,0,0
3.356657120,0,0,1
3.356657600,0,0,0
3.356657760,0,0,1
3.356658240,0,0,0
3.356658560,0,0,1
3.356658880,0,0,0
3.356659200,0,0,1
3.356659520,1,0,0
3.356659840,1,0,1
3.356660160,0,0,1
3.356660320,0,0,0
3.356660480,0,0,1
3.356660960,0,0,0
3.356661120,0,0,1
3.356661600,0,0,0
3.356661760,0,0,1
3.356662240,0,0,0
3.356662560,0,0,1
3.356662880,0,0,0
3.356663200,0,0,1
3.356663520,1,0,0
3.356663840,1,0,1
3.356664160,0,0,0
3.356664480,0,0,1
3.356664960,0,0,0
3.356665120,0,0,1
3.356665600,0,0,0
3.356665760,0,0,1
3.356666240,0,0,0
3.356666560,0,0,1
3.356666880,0,0,0
3.356667200,0,0,1
3.357110240,0,0,0
3.357110560,0,0,1
3.357110880,0,0,0
3.357111200,0,0,1
3.357111520,0,0,0
3.357111840,0,0,1
3.357112320,0,0,0
3.357112480,0,0,1
3.357112800,1,1,1
3.357112960,1,1,0
3.357113120,1,1,1
3.357113600,0,0,0
3.357113760,0,0,1
3.357114080,1,0,1
3.357114240,1,0,0
3.357114560,1,0,1
3.357114880,0,0,0
3.357115200,0,0,1
3.357115520,0,0,0
3.357115840,0,0,1
3.357116320,0,0,0
3.357116480,0,0,1
3.357116960,0,0,0
3.357117120,0,0,1
3.357117440,1,0,1
3.357117600,1,0,0
3.357117760,1,0,1
3.357118240,0,0,0
3.357118560,0,0,1
3.357118880,0,0,0
3.357119200,0,0,1
3.357119520,0,0,0
3.357119840,0,0,1
3.357120160,0,0,0
3.357120480,0,0,1
3.357120800,1,1,1
3.357120960,1,1,0
3.357121120,1,1,1
3.357121600,0,0,0
3.357121760,0,0,1
3.357122240,0,0,0
3.357122560,0,0,1
3.357122880,0,0,0
3.357123200,0,0,1
3.357123520,0,1,0
3.357123840,0,1,1
3.357124160,0,0,0
3.357124480,0,0,1
3.357124960,0,0,0
3.357125120,0,0,1
3.357125600,0,0,0
3.357125760,0,0,1
3.357126240,0,0,0
3.357126560,0,0,1
3.357126880,0,0,0
3.357127200,0,0,1
3.357127520,1,1,0
3.357127840,1,1,1
3.357128160,1,1,0
3.357128480,1,1,1
3.357128800,0,1,0
3.357128960,0,0,0
3.357129120,0,0,1
3.357129600,0,0,0
3.357129760,0,0,1
3.357130080,1,0,1
3.357130240,1,1,0
3.357130560,1,1,1
3.357130880,0,0,0
3.357131200,0,0,1
3.357376640,0,0,0
3.357376800,0,0,1
3.357377280,0,0,0
3.357377440,0,0,1
3.357377920,0,0,0
3.357378080,0,0,1
3.357378560,0,0,0
3.357378880,0,0,1
3.357379200,0,0,0
3.357379520,0,0,1
3.357379840,0,0,0
3.357380160,0,0,1
3.357380640,0,0,0
3.357380800,0,0,1
3.357381280,0,0,0
3.357381440,0,0,1
3.357381920,0,1,0
3.357382080,0,1,1
3.357382560,0,0,0
3.357382880,0,0,1
3.357383200,0,0,0
3.357383520,0,0,1
3.357383840,0,0,0
3.357384160,0,0,1
3.357384640,0,0,0
3.357384800,0,0,1
3.357385280,0,0,0
3.357385440,0,0,1
3.357385920,0,0,0
3.357386080,0,0,1
3.357386560,0,0,0
3.357386880,0,0,1
3.357387200,0,0,0
3.357387520,0,0,1
3.357387840,0,0,0
3.357388160,0,0,1
3.357388640,0,0,0
3.357388800,0,0,1
3.357389280,0,0,0
3.357389440,0,0,1
3.357389920,0,1,0
3.357390080,0,1,1
3.357390560,0,0,0
3.357390880,0,0,1
3.357391200,0,0,0
3.357391520,0,0,1
3.357391840,0,0,0
3.357392160,0,0,1
3.357392640,0,0,0
3.357392800,0,0,1
3.357393280,0,0,0
3.357393440,0,0,1
3.357393920,0,1,0
3.357394080,0,1,1
3.357394560,0,0,0
3.357394880,0,0,1
3.357395200,0,0,0
3.357395520,0,0,1
3.357395840,0,1,0
3.357396160,0,1,1
3.357396480,0,0,0
3.357396800,0,0,1
3.357397280,0,0,0
3.357397440,0,0,1
3.357637600,0,0,0
3.357637760,0,0,1
3.357638240,0,0,0
3.357638400,0,0,1
3.357638880,0,0,0
3.357639200,0,0,1
3.357639520,0,0,0
3.357639840,0,0,1
3.357640160,1,1,1
3.357640320,1,1,0
3.357640480,1,1,1
3.357640800,0,0,1
3.357640960,0,0,0
3.357641120,0,0,1
3.357641600,0,1,0
3.357641760,0,1,1
3.357642240,0,0,0
3.357642400,0,0,1
3.357642880,0,0,0
3.357643200,0,0,1
3.357643520,0,0,0
3.357643840,0,0,1
3.357644160,0,0,0
3.357644480,0,0,1
3.357644960,0,0,0
3.357645120,0,0,1
3.357645600,0,0,0
3.357645760,0,0,1
3.357646240,0,0,0
3.357646400,0,0,1
3.357646880,0,0,0
3.357647200,0,0,1
3.357647520,0,0,0
3.357647840,0,0,1
3.357648160,1,1,0
3.357648480,1,1,1
3.357648800,0,0,0
3.357649120,0,0,1
3.357649600,0,0,0
3.357649760,0,0,1
3.357650240,0,0,0
3.357650400,0,0,1
3.357650880,1,0,0
3.357651200,1,0,1
3.357651520,0,0,0
3.357651840,0,0,1
3.357652160,0,0,0
3.357652480,0,0,1
3.357652960,0,0,0
3.357653120,0,0,1
3.357653600,0,0,0
3.357653760,0,0,1
3.357654240,0,0,0
3.357654400,0,0,1
3.357654880,1,1,0
3.357655200,1,1,1
3.357655520,1,0,0
3.357655840,1,0,1
3.357656160,0,0,0
3.357656480,0,0,1
3.357656960,0,0,0
3.357657120,0,0,1
3.357657440,1,0,1
3.357657600,1,1,0
3.357657760,1,1,1
3.357658240,0,0,0
3.357658400,0,0,1
3.361541760,0,0,0
3.361542080,0,0,1
3.361542400,0,0,0
3.361542720,0,0,1
3.361543200,0,0,0
3.361543360,0,0,1
3.361543840,0,0,0
3.361544000,0,0,1
3.361544480,0,0,0
3.361544640,0,0,1
3.361545120,0,0,0
3.361545440,0,0,1
3.361545760,0,0,0
3.361546080,0,0,1
3.361546400,0,0,0
3.361546720,0,0,1
3.361547200,0,0,0
3.361547360,0,0,1
3.361547840,0,0,0
3.361548000,0,0,1
3.361548480,0,0,0
3.361548640,0,0,1
3.361549120,0,0,0
3.361549440,0,0,1
3.361549760,0,0,0
3.361550080,0,0,1
3.361550400,0,0,0
3.361550720,0,0,1
3.361551200,0,0,0
3.361551360,0,0,1
3.361551840,0,0,0
3.361552000,0,0,1
3.361552480,0,0,0
3.361552640,0,0,1
3.361553120,0,0,0
3.361553440,0,0,1
3.361553760,0,0,0
3.361554080,0,0,1
3.361554400,0,0,0
3.361554720,0,0,1
3.361555040,1,0,0
3.361555360,1,0,1
3.361555680,0,0,1
3.361555840,0,0,0
3.361556000,0,0,1
3.361556480,0,0,0
3.361556640,0,0,1
3.361557120,0,0,0
3.361557440,0,0,1
3.361557760,0,0,0
3.361558080,0,0,1
3.361558400,0,0,0
3.361558720,0,0,1
3.361559040,1,0,0
3.361559360,1,0,1
3.361559840,0,0,0
3.361560000,0,0,1
3.361560480,0,0,0
3.361560640,0,0,1
3.361561120,0,0,0
3.361561440,0,0,1
3.361561760,0,0,0
3.361562080,0,0,1
3.361562400,0,0,0
3.361562720,0,0,1
3.362052160,0,0,0
3.362052320,0,0,1
